timestamp,direction,src_ip,src_port,dst_ip,dst_port,protocol,size_bytes
2026-03-29 20:25:55,OUTGOING,192.168.31.1,N/A,224.0.0.1,N/A,OTHER,50
2026-03-29 20:25:55,OUTGOING,192.168.31.226,N/A,224.0.0.22,N/A,OTHER,70
2026-03-29 20:25:55,OUTGOING,192.168.31.226,55532,52.91.188.54,80,TCP,66
2026-03-29 20:25:56,OUTGOING,192.168.56.103,34458,192.168.56.1,22,TCP,74
2026-03-29 20:25:56,OUTGOING,192.168.31.226,N/A,224.0.0.22,N/A,OTHER,54
2026-03-29 20:25:56,OUTGOING,192.168.31.226,55532,52.91.188.54,80,TCP,66
2026-03-29 20:25:57,OUTGOING,192.168.31.226,51171,192.168.31.1,53,UDP,89
2026-03-29 20:25:57,OUTGOING,192.168.31.226,63491,192.168.31.1,53,UDP,89
2026-03-29 20:25:57,OUTGOING,192.168.31.1,53,192.168.31.226,51171,UDP,226
2026-03-29 20:25:57,OUTGOING,192.168.31.1,53,192.168.31.226,63491,UDP,277
2026-03-29 20:25:57,OUTGOING,192.168.31.226,55533,20.189.173.6,443,TCP,66
2026-03-29 20:25:57,OUTGOING,192.168.31.226,61501,148.113.20.117,443,TCP,55
2026-03-29 20:25:57,INCOMING,148.113.20.117,443,192.168.31.226,61501,TCP,54
2026-03-29 20:25:57,OUTGOING,192.168.31.226,61501,148.113.20.117,443,TCP,54
2026-03-29 20:25:57,OUTGOING,192.168.56.103,34458,192.168.56.1,22,TCP,74
2026-03-29 20:25:57,INCOMING,148.113.20.117,443,192.168.31.226,61501,TCP,66
2026-03-29 20:25:57,OUTGOING,192.168.31.226,51171,192.168.31.1,53,UDP,74
2026-03-29 20:25:57,OUTGOING,192.168.31.226,55391,192.168.31.1,53,UDP,74
2026-03-29 20:25:57,OUTGOING,192.168.31.1,53,192.168.31.226,55391,UDP,279
2026-03-29 20:25:57,OUTGOING,192.168.31.1,53,192.168.31.226,51171,UDP,255
2026-03-29 20:25:57,INCOMING,20.189.173.6,443,192.168.31.226,55533,TCP,66
2026-03-29 20:25:57,OUTGOING,192.168.31.226,55533,20.189.173.6,443,TCP,54
2026-03-29 20:25:57,OUTGOING,192.168.31.226,55533,20.189.173.6,443,TCP,266
2026-03-29 20:25:57,INCOMING,20.189.173.6,443,192.168.31.226,55533,TCP,1316
2026-03-29 20:25:57,INCOMING,20.189.173.6,443,192.168.31.226,55533,TCP,503
2026-03-29 20:25:57,INCOMING,20.189.173.6,443,192.168.31.226,55533,TCP,1316
2026-03-29 20:25:57,INCOMING,20.189.173.6,443,192.168.31.226,55533,TCP,1316
2026-03-29 20:25:57,OUTGOING,192.168.31.226,55533,20.189.173.6,443,TCP,66
2026-03-29 20:25:57,OUTGOING,192.168.31.226,55533,20.189.173.6,443,TCP,54
2026-03-29 20:25:57,OUTGOING,192.168.31.226,55533,20.189.173.6,443,TCP,212
2026-03-29 20:25:57,INCOMING,20.189.173.6,443,192.168.31.226,55533,TCP,105
2026-03-29 20:25:57,INCOMING,20.189.173.6,443,192.168.31.226,55533,TCP,123
2026-03-29 20:25:57,OUTGOING,192.168.31.226,55533,20.189.173.6,443,TCP,54
2026-03-29 20:25:57,OUTGOING,192.168.31.226,55533,20.189.173.6,443,TCP,141
2026-03-29 20:25:57,OUTGOING,192.168.31.226,55533,20.189.173.6,443,TCP,961
2026-03-29 20:25:57,OUTGOING,192.168.31.226,55533,20.189.173.6,443,TCP,92
2026-03-29 20:25:57,OUTGOING,192.168.31.226,55533,20.189.173.6,443,TCP,1336
2026-03-29 20:25:57,OUTGOING,192.168.31.226,55533,20.189.173.6,443,TCP,1336
2026-03-29 20:25:57,OUTGOING,192.168.31.226,55533,20.189.173.6,443,TCP,1336
2026-03-29 20:25:57,OUTGOING,192.168.31.226,55533,20.189.173.6,443,TCP,1336
2026-03-29 20:25:57,OUTGOING,192.168.31.226,55533,20.189.173.6,443,TCP,1033
2026-03-29 20:25:58,INCOMING,20.189.173.6,443,192.168.31.226,55533,TCP,54
2026-03-29 20:25:58,INCOMING,20.189.173.6,443,192.168.31.226,55533,TCP,54
2026-03-29 20:25:58,INCOMING,20.189.173.6,443,192.168.31.226,55533,TCP,92
2026-03-29 20:25:58,OUTGOING,192.168.31.226,55533,20.189.173.6,443,TCP,54
2026-03-29 20:25:58,OUTGOING,192.168.56.103,34458,192.168.56.1,22,TCP,74
2026-03-29 20:25:58,INCOMING,20.189.173.6,443,192.168.31.226,55533,TCP,339
2026-03-29 20:25:58,OUTGOING,192.168.31.226,55533,20.189.173.6,443,TCP,54
2026-03-29 20:25:58,INCOMING,20.189.173.6,443,192.168.31.226,55533,TCP,96
2026-03-29 20:25:58,INCOMING,20.189.173.6,443,192.168.31.226,55533,TCP,54
2026-03-29 20:25:58,OUTGOING,192.168.31.226,55533,20.189.173.6,443,TCP,54
2026-03-29 20:25:58,OUTGOING,192.168.31.226,55532,52.91.188.54,80,TCP,66
2026-03-29 20:25:59,OUTGOING,192.168.31.155,41166,239.255.255.250,1900,UDP,167
2026-03-29 20:26:00,OUTGOING,192.168.56.103,34458,192.168.56.1,22,TCP,74
2026-03-29 20:26:01,OUTGOING,192.168.31.1,N/A,224.0.0.1,N/A,OTHER,50
2026-03-29 20:26:01,OUTGOING,192.168.31.226,N/A,224.0.0.22,N/A,OTHER,70
2026-03-29 20:26:02,OUTGOING,192.168.31.226,55391,192.168.31.1,53,UDP,92
2026-03-29 20:26:02,OUTGOING,192.168.31.226,51943,192.168.31.1,53,UDP,92
2026-03-29 20:26:02,OUTGOING,192.168.31.1,53,192.168.31.226,55391,UDP,215
2026-03-29 20:26:02,OUTGOING,192.168.31.1,53,192.168.31.226,51943,UDP,199
2026-03-29 20:26:02,OUTGOING,192.168.31.226,55536,20.189.173.6,443,TCP,66
2026-03-29 20:26:02,INCOMING,20.189.173.6,443,192.168.31.226,55536,TCP,66
2026-03-29 20:26:02,OUTGOING,192.168.31.226,55536,20.189.173.6,443,TCP,54
2026-03-29 20:26:02,OUTGOING,192.168.31.226,55536,20.189.173.6,443,TCP,518
2026-03-29 20:26:02,INCOMING,20.189.173.6,443,192.168.31.226,55536,TCP,1316
2026-03-29 20:26:02,INCOMING,20.189.173.6,443,192.168.31.226,55536,TCP,1316
2026-03-29 20:26:02,INCOMING,20.189.173.6,443,192.168.31.226,55536,TCP,1316
2026-03-29 20:26:02,INCOMING,20.189.173.6,443,192.168.31.226,55536,TCP,108
2026-03-29 20:26:02,INCOMING,20.189.173.6,443,192.168.31.226,55536,TCP,1316
2026-03-29 20:26:02,INCOMING,20.189.173.6,443,192.168.31.226,55536,TCP,1316
2026-03-29 20:26:02,OUTGOING,192.168.31.226,55536,20.189.173.6,443,TCP,66
2026-03-29 20:26:02,OUTGOING,192.168.31.226,55536,20.189.173.6,443,TCP,54
2026-03-29 20:26:02,OUTGOING,192.168.31.226,55536,20.189.173.6,443,TCP,134
2026-03-29 20:26:02,OUTGOING,192.168.31.226,55536,20.189.173.6,443,TCP,1207
2026-03-29 20:26:02,OUTGOING,192.168.31.226,55536,20.189.173.6,443,TCP,1336
2026-03-29 20:26:02,OUTGOING,192.168.31.226,55536,20.189.173.6,443,TCP,1336
2026-03-29 20:26:02,OUTGOING,192.168.31.226,55536,20.189.173.6,443,TCP,1336
2026-03-29 20:26:02,OUTGOING,192.168.31.226,55536,20.189.173.6,443,TCP,275
2026-03-29 20:26:02,OUTGOING,192.168.31.226,N/A,224.0.0.22,N/A,OTHER,54
2026-03-29 20:26:02,OUTGOING,192.168.31.226,55537,52.91.188.54,80,TCP,66
2026-03-29 20:26:02,INCOMING,20.189.173.6,443,192.168.31.226,55536,TCP,157
2026-03-29 20:26:02,OUTGOING,192.168.31.226,55536,20.189.173.6,443,TCP,54
2026-03-29 20:26:02,INCOMING,20.189.173.6,443,192.168.31.226,55536,TCP,54
2026-03-29 20:26:02,INCOMING,20.189.173.6,443,192.168.31.226,55536,TCP,54
2026-03-29 20:26:02,INCOMING,20.189.173.6,443,192.168.31.226,55536,TCP,500
2026-03-29 20:26:02,OUTGOING,192.168.31.226,55536,20.189.173.6,443,TCP,54
2026-03-29 20:26:02,OUTGOING,192.168.31.226,55536,20.189.173.6,443,TCP,1207
2026-03-29 20:26:02,OUTGOING,192.168.31.226,55536,20.189.173.6,443,TCP,1336
2026-03-29 20:26:02,OUTGOING,192.168.31.226,55536,20.189.173.6,443,TCP,1336
2026-03-29 20:26:02,OUTGOING,192.168.31.226,55536,20.189.173.6,443,TCP,1336
2026-03-29 20:26:02,OUTGOING,192.168.31.226,55536,20.189.173.6,443,TCP,272
2026-03-29 20:26:03,INCOMING,20.189.173.6,443,192.168.31.226,55536,TCP,54
2026-03-29 20:26:03,INCOMING,20.189.173.6,443,192.168.31.226,55536,TCP,66
2026-03-29 20:26:03,INCOMING,20.189.173.6,443,192.168.31.226,55536,TCP,66
2026-03-29 20:26:03,INCOMING,20.189.173.6,443,192.168.31.226,55536,TCP,54
2026-03-29 20:26:03,INCOMING,20.189.173.6,443,192.168.31.226,55536,TCP,500
2026-03-29 20:26:03,OUTGOING,192.168.31.226,55536,20.189.173.6,443,TCP,54
2026-03-29 20:26:03,OUTGOING,192.168.31.226,55537,52.91.188.54,80,TCP,66
2026-03-29 20:26:04,OUTGOING,192.168.56.103,34458,192.168.56.1,22,TCP,74
2026-03-29 20:26:04,OUTGOING,192.168.31.226,55391,192.168.31.1,53,UDP,91
2026-03-29 20:26:04,OUTGOING,192.168.31.226,51943,192.168.31.1,53,UDP,91
2026-03-29 20:26:04,OUTGOING,192.168.31.1,53,192.168.31.226,55391,UDP,226
2026-03-29 20:26:04,OUTGOING,192.168.31.1,53,192.168.31.226,51943,UDP,271
2026-03-29 20:26:04,OUTGOING,192.168.31.226,55538,13.71.55.58,443,TCP,66
2026-03-29 20:26:04,INCOMING,13.71.55.58,443,192.168.31.226,55538,TCP,66
2026-03-29 20:26:04,OUTGOING,192.168.31.226,55538,13.71.55.58,443,TCP,54
2026-03-29 20:26:04,OUTGOING,192.168.31.226,55538,13.71.55.58,443,TCP,268
2026-03-29 20:26:04,INCOMING,13.71.55.58,443,192.168.31.226,55538,TCP,1316
2026-03-29 20:26:04,INCOMING,13.71.55.58,443,192.168.31.226,55538,TCP,1316
2026-03-29 20:26:04,INCOMING,13.71.55.58,443,192.168.31.226,55538,TCP,1288
2026-03-29 20:26:04,OUTGOING,192.168.31.226,55538,13.71.55.58,443,TCP,66
2026-03-29 20:26:04,OUTGOING,192.168.31.226,55538,13.71.55.58,443,TCP,54
2026-03-29 20:26:04,OUTGOING,192.168.31.226,55538,13.71.55.58,443,TCP,212
2026-03-29 20:26:04,INCOMING,13.71.55.58,443,192.168.31.226,55538,TCP,105
2026-03-29 20:26:04,INCOMING,13.71.55.58,443,192.168.31.226,55538,TCP,123
2026-03-29 20:26:04,OUTGOING,192.168.31.226,55538,13.71.55.58,443,TCP,54
2026-03-29 20:26:04,OUTGOING,192.168.31.226,55538,13.71.55.58,443,TCP,141
2026-03-29 20:26:04,OUTGOING,192.168.31.226,55538,13.71.55.58,443,TCP,1336
2026-03-29 20:26:04,OUTGOING,192.168.31.226,55538,13.71.55.58,443,TCP,1336
2026-03-29 20:26:04,OUTGOING,192.168.31.226,55538,13.71.55.58,443,TCP,1336
2026-03-29 20:26:04,OUTGOING,192.168.31.226,55538,13.71.55.58,443,TCP,400
2026-03-29 20:26:04,OUTGOING,192.168.31.226,55538,13.71.55.58,443,TCP,92
2026-03-29 20:26:04,INCOMING,13.71.55.58,443,192.168.31.226,55538,TCP,92
2026-03-29 20:26:04,INCOMING,13.71.55.58,443,192.168.31.226,55538,TCP,66
2026-03-29 20:26:04,INCOMING,13.71.55.58,443,192.168.31.226,55538,TCP,66
2026-03-29 20:26:04,INCOMING,13.71.55.58,443,192.168.31.226,55538,TCP,66
2026-03-29 20:26:04,INCOMING,13.71.55.58,443,192.168.31.226,55538,TCP,54
2026-03-29 20:26:04,INCOMING,13.71.55.58,443,192.168.31.226,55538,TCP,66
2026-03-29 20:26:04,OUTGOING,192.168.31.226,55538,13.71.55.58,443,TCP,54
2026-03-29 20:26:05,INCOMING,13.71.55.58,443,192.168.31.226,55538,TCP,502
2026-03-29 20:26:05,OUTGOING,192.168.31.226,55538,13.71.55.58,443,TCP,54
2026-03-29 20:26:05,INCOMING,13.71.55.58,443,192.168.31.226,55538,TCP,54
2026-03-29 20:26:05,INCOMING,13.71.55.58,443,192.168.31.226,55538,TCP,96
2026-03-29 20:26:05,OUTGOING,192.168.31.226,55538,13.71.55.58,443,TCP,54
2026-03-29 20:26:05,OUTGOING,192.168.31.226,55538,13.71.55.58,443,TCP,54
2026-03-29 20:26:05,OUTGOING,192.168.31.226,55537,52.91.188.54,80,TCP,66
2026-03-29 20:26:07,OUTGOING,192.168.31.226,61501,148.113.20.117,443,TCP,55
2026-03-29 20:26:07,INCOMING,148.113.20.117,443,192.168.31.226,61501,TCP,66
2026-03-29 20:26:07,OUTGOING,192.168.31.1,N/A,224.0.0.1,N/A,OTHER,50
2026-03-29 20:26:07,OUTGOING,192.168.31.226,N/A,224.0.0.22,N/A,OTHER,62
2026-03-29 20:26:08,OUTGOING,192.168.31.226,N/A,224.0.0.22,N/A,OTHER,62
2026-03-29 20:26:08,OUTGOING,192.168.31.73,5353,224.0.0.251,5353,UDP,119
2026-03-29 20:26:09,OUTGOING,192.168.31.226,55540,52.91.188.54,80,TCP,66
2026-03-29 20:26:10,OUTGOING,192.168.31.226,55540,52.91.188.54,80,TCP,66
2026-03-29 20:26:12,OUTGOING,192.168.31.226,56568,192.168.31.1,53,TCP,66
2026-03-29 20:26:12,OUTGOING,192.168.31.226,56842,192.168.31.1,53,TCP,66
2026-03-29 20:26:12,OUTGOING,192.168.31.226,65251,192.168.31.1,53,TCP,66
2026-03-29 20:26:12,OUTGOING,192.168.31.1,53,192.168.31.226,56568,TCP,66
2026-03-29 20:26:12,OUTGOING,192.168.31.1,53,192.168.31.226,56842,TCP,66
2026-03-29 20:26:12,OUTGOING,192.168.31.1,53,192.168.31.226,65251,TCP,66
2026-03-29 20:26:12,OUTGOING,192.168.31.226,56568,192.168.31.1,53,TCP,54
2026-03-29 20:26:12,OUTGOING,192.168.31.226,56568,192.168.31.1,53,TCP,56
2026-03-29 20:26:12,OUTGOING,192.168.31.226,56568,192.168.31.1,53,TCP,99
2026-03-29 20:26:12,OUTGOING,192.168.31.226,56842,192.168.31.1,53,TCP,54
2026-03-29 20:26:12,OUTGOING,192.168.31.226,56842,192.168.31.1,53,TCP,56
2026-03-29 20:26:12,OUTGOING,192.168.31.226,65251,192.168.31.1,53,TCP,54
2026-03-29 20:26:12,OUTGOING,192.168.31.226,56842,192.168.31.1,53,TCP,99
2026-03-29 20:26:12,OUTGOING,192.168.31.226,65251,192.168.31.1,53,TCP,56
2026-03-29 20:26:12,OUTGOING,192.168.31.226,65251,192.168.31.1,53,TCP,99
2026-03-29 20:26:12,OUTGOING,192.168.31.1,53,192.168.31.226,56568,TCP,54
2026-03-29 20:26:12,OUTGOING,192.168.31.1,53,192.168.31.226,56842,TCP,54
2026-03-29 20:26:12,OUTGOING,192.168.31.1,53,192.168.31.226,65251,TCP,54
2026-03-29 20:26:12,OUTGOING,192.168.31.1,53,192.168.31.226,56568,TCP,54
2026-03-29 20:26:12,OUTGOING,192.168.31.1,53,192.168.31.226,56842,TCP,54
