timestamp,pid,name,cpu_percent,memory_percent
2026-03-29 20:16:50,0,System Idle Process,0,4.972916254847039e-05
2026-03-29 20:16:50,4,System,0,0.0009199895071467022
2026-03-29 20:16:50,188,,0,0.0007708020195012911
2026-03-29 20:16:50,232,Registry,0,0.31398993233104205
2026-03-29 20:16:50,664,svchost.exe,0,0.0418222257032636
2026-03-29 20:17:00,0,System Idle Process,943.2,4.972916254847039e-05
2026-03-29 20:17:00,17604,VirtualBoxVM.exe,123.1,14.691436762532058
2026-03-29 20:17:00,13028,python.exe,98.1,0.6643816116475645
2026-03-29 20:17:00,1340,csrss.exe,5.0,0.04517894417528535
2026-03-29 20:17:00,1912,dwm.exe,3.3,0.6988687858749286
2026-03-29 20:17:10,0,System Idle Process,1023.3,4.972916254847039e-05
2026-03-29 20:17:10,17604,VirtualBoxVM.exe,83.5,14.690715689675107
2026-03-29 20:17:10,13028,python.exe,78.5,0.6714431527294473
2026-03-29 20:17:10,1340,csrss.exe,4.2,0.04517894417528535
2026-03-29 20:17:10,1912,dwm.exe,3.1,0.6986947338060091
2026-03-29 20:17:20,0,System Idle Process,1147.4,4.972916254847039e-05
2026-03-29 20:17:20,17604,VirtualBoxVM.exe,26.7,14.696285355880537
2026-03-29 20:17:20,1340,csrss.exe,6.2,0.04517894417528535
2026-03-29 20:17:20,13028,python.exe,3.0,0.671840986029835
2026-03-29 20:17:20,4,System,2.2,0.0009199895071467022
2026-03-29 20:17:30,0,System Idle Process,1154.7,4.972916254847039e-05
2026-03-29 20:17:30,17604,VirtualBoxVM.exe,21.8,14.690218398049623
2026-03-29 20:17:30,1340,csrss.exe,5.8,0.04517894417528535
2026-03-29 20:17:30,13028,python.exe,2.0,0.6721144964238517
2026-03-29 20:17:30,4,System,1.4,0.0009199895071467022
2026-03-29 20:17:40,0,System Idle Process,1150.4,4.972916254847039e-05
2026-03-29 20:17:40,17604,VirtualBoxVM.exe,21.7,14.690467043862366
2026-03-29 20:17:40,4,System,5.1,0.0009199895071467022
2026-03-29 20:17:40,1340,csrss.exe,5.0,0.04517894417528535
2026-03-29 20:17:40,2484,Code.exe,3.7,4.008767251357296
2026-03-29 20:17:50,0,System Idle Process,1150.9,4.972916254847039e-05
2026-03-29 20:17:50,17604,VirtualBoxVM.exe,26.2,14.690417314699816
2026-03-29 20:17:50,1340,csrss.exe,6.1,0.04517894417528535
2026-03-29 20:17:50,13028,python.exe,2.8,0.6740787983445162
2026-03-29 20:17:50,4,System,2.3,0.0009199895071467022
2026-03-29 20:18:00,0,System Idle Process,1110.7,4.972916254847039e-05
2026-03-29 20:18:00,17604,VirtualBoxVM.exe,25.7,14.69056650218746
2026-03-29 20:18:00,17940,chrome.exe,24.8,1.9551517547556618
2026-03-29 20:18:00,10804,chrome.exe,4.2,1.3224227550701988
2026-03-29 20:18:00,1912,dwm.exe,3.1,0.6990428379438484
2026-03-29 20:18:10,0,System Idle Process,1124.7,4.972916254847039e-05
2026-03-29 20:18:10,17604,VirtualBoxVM.exe,24.8,14.690516773024914
2026-03-29 20:18:10,17940,chrome.exe,11.9,1.989638928983026
2026-03-29 20:18:10,1340,csrss.exe,4.5,0.045203808756559584
2026-03-29 20:18:10,10804,chrome.exe,4.5,1.3263016297489796
2026-03-29 20:18:20,0,System Idle Process,1143.7,4.972916254847039e-05
2026-03-29 20:18:20,17604,VirtualBoxVM.exe,22.9,14.690367585537267
2026-03-29 20:18:20,17940,chrome.exe,7.5,2.0066214379933287
2026-03-29 20:18:20,1340,csrss.exe,4.1,0.045203808756559584
2026-03-29 20:18:20,14916,chrome.exe,3.0,0.9138976847345147
2026-03-29 20:18:30,0,System Idle Process,1150.4,4.972916254847039e-05
2026-03-29 20:18:30,17604,VirtualBoxVM.exe,23.4,14.690541637606186
2026-03-29 20:18:30,1340,csrss.exe,7.5,0.045203808756559584
2026-03-29 20:18:30,6444,PandoraService.exe,1.7,0.11467544883677272
2026-03-29 20:18:30,13028,python.exe,1.7,0.6826819434654016
2026-03-29 20:18:40,0,System Idle Process,1093.0,4.972916254847039e-05
2026-03-29 20:18:40,17940,chrome.exe,24.5,2.0064473859244094
2026-03-29 20:18:40,17604,VirtualBoxVM.exe,22.0,14.69009407514325
2026-03-29 20:18:40,4412,MemCompression,11.2,5.143810521944857
2026-03-29 20:18:40,4,System,8.4,0.0009199895071467022
2026-03-29 20:18:50,0,System Idle Process,1117.8,4.972916254847039e-05
2026-03-29 20:18:50,17604,VirtualBoxVM.exe,23.4,14.690019481399426
2026-03-29 20:18:50,17940,chrome.exe,16.2,2.0409345601517734
2026-03-29 20:18:50,4,System,8.9,0.0009199895071467022
2026-03-29 20:18:50,1340,csrss.exe,4.4,0.04517894417528535
2026-03-29 20:19:00,0,System Idle Process,1024.4,4.972916254847039e-05
2026-03-29 20:19:00,17940,chrome.exe,117.0,2.2530045738397253
2026-03-29 20:19:00,17604,VirtualBoxVM.exe,19.2,14.690367585537267
2026-03-29 20:19:00,14916,chrome.exe,11.4,0.9331925998033211
2026-03-29 20:19:00,13028,python.exe,4.4,0.6797230582937676
2026-03-29 20:19:10,0,System Idle Process,1031.5,4.972916254847039e-05
2026-03-29 20:19:10,17940,chrome.exe,119.1,2.497895834809668
2026-03-29 20:19:10,17604,VirtualBoxVM.exe,20.8,14.690218398049623
2026-03-29 20:19:10,14916,chrome.exe,6.2,0.977899116934396
