timestamp,pid,name,cpu_percent,memory_percent
2026-03-28 12:39:09,0,System Idle Process,957.2,4.972916254847039e-05
2026-03-28 12:39:09,23976,VirtualBoxVM.exe,158.7,7.080040330350827
2026-03-28 12:39:09,6312,svchost.exe,39.6,0.29191018415952125
2026-03-28 12:39:09,24108,python.exe,5.9,0.5550769123660265
2026-03-28 12:39:09,4,System,5.8,0.001019447832243643
2026-03-28 12:39:19,0,System Idle Process,938.8,4.972916254847039e-05
2026-03-28 12:39:19,23976,VirtualBoxVM.exe,205.9,7.975687412430053
2026-03-28 12:39:19,1932,dwm.exe,7.5,0.9153895596109688
2026-03-28 12:39:19,24108,python.exe,5.3,0.5609946827092944
2026-03-28 12:39:19,19372,VBoxSVC.exe,4.2,0.1422751340511738
2026-03-28 12:39:29,0,System Idle Process,928.0,4.972916254847039e-05
2026-03-28 12:39:29,23976,VirtualBoxVM.exe,197.7,9.731276037878702
2026-03-28 12:39:29,4,System,19.5,0.001019447832243643
2026-03-28 12:39:29,1932,dwm.exe,10.6,0.915091184635678
2026-03-28 12:39:29,18724,Code.exe,8.7,1.5688804846604183
2026-03-28 12:39:39,0,System Idle Process,1023.2,4.972916254847039e-05
2026-03-28 12:39:39,23976,VirtualBoxVM.exe,138.5,10.91184635677939
2026-03-28 12:39:39,1932,dwm.exe,5.3,0.9121820286265924
2026-03-28 12:39:39,24108,python.exe,5.0,0.5674097446780472
2026-03-28 12:39:39,4,System,3.7,0.001019447832243643
2026-03-28 12:39:49,0,System Idle Process,1119.4,4.972916254847039e-05
2026-03-28 12:39:49,23976,VirtualBoxVM.exe,16.8,10.955359374009301
2026-03-28 12:39:49,1932,dwm.exe,16.4,0.9122068932078666
2026-03-28 12:39:49,23928,Code.exe,6.2,3.0571002676672174
2026-03-28 12:39:49,24108,python.exe,5.1,0.571935098469958
2026-03-28 12:39:59,0,System Idle Process,1143.4,4.972916254847039e-05
2026-03-28 12:39:59,1932,dwm.exe,20.6,0.9121571640453182
2026-03-28 12:39:59,23976,VirtualBoxVM.exe,8.7,10.924079730766314
2026-03-28 12:39:59,24108,python.exe,3.7,0.573203192114944
2026-03-28 12:39:59,6596,PandoraService.exe,2.3,0.11726136528929318
2026-03-28 12:40:09,0,System Idle Process,1127.9,4.972916254847039e-05
2026-03-28 12:40:09,1932,dwm.exe,17.9,0.9121820286265924
2026-03-28 12:40:09,23976,VirtualBoxVM.exe,11.4,10.949093499528196
2026-03-28 12:40:09,24108,python.exe,5.8,0.5807868894035857
2026-03-28 12:40:09,6596,PandoraService.exe,5.3,0.11726136528929318
2026-03-28 12:40:19,0,System Idle Process,1138.3,4.972916254847039e-05
2026-03-28 12:40:19,1932,dwm.exe,20.4,0.9121820286265924
2026-03-28 12:40:19,23976,VirtualBoxVM.exe,8.9,10.961774435978054
2026-03-28 12:40:19,6596,PandoraService.exe,4.7,0.11726136528929318
2026-03-28 12:40:19,24108,python.exe,4.2,0.5822290351174914
2026-03-28 12:40:29,0,System Idle Process,1143.1,4.972916254847039e-05
2026-03-28 12:40:29,1932,dwm.exe,20.6,0.9121571640453182
2026-03-28 12:40:29,23976,VirtualBoxVM.exe,8.9,10.96174957139678
2026-03-28 12:40:29,6596,PandoraService.exe,4.4,0.11726136528929318
2026-03-28 12:40:29,24108,python.exe,4.1,0.5833230766935577
2026-03-28 12:40:39,0,System Idle Process,1111.2,4.972916254847039e-05
2026-03-28 12:40:39,1932,dwm.exe,18.9,0.9120825703014954
2026-03-28 12:40:39,23976,VirtualBoxVM.exe,8.4,10.968835977059937
2026-03-28 12:40:39,24108,python.exe,5.6,0.5921002738833627
2026-03-28 12:40:39,6596,PandoraService.exe,4.8,0.11412842804873954
2026-03-28 12:40:49,0,System Idle Process,1122.4,4.972916254847039e-05
2026-03-28 12:40:49,1932,dwm.exe,20.3,0.9121571640453182
2026-03-28 12:40:49,23976,VirtualBoxVM.exe,10.6,10.963962519130186
2026-03-28 12:40:49,24420,chrome.exe,6.5,1.3417922638828281
2026-03-28 12:40:49,24108,python.exe,5.6,0.5971726484633068
2026-03-28 12:40:59,0,System Idle Process,1132.5,4.972916254847039e-05
2026-03-28 12:40:59,1932,dwm.exe,22.4,0.9121074348827698
2026-03-28 12:40:59,23976,VirtualBoxVM.exe,10.0,10.963813331642541
2026-03-28 12:40:59,6596,PandoraService.exe,4.1,0.11731109445184167
2026-03-28 12:40:59,24108,python.exe,3.9,0.5985402004333897
2026-03-28 12:41:09,0,System Idle Process,1136.9,4.972916254847039e-05
2026-03-28 12:41:09,1932,dwm.exe,21.0,0.9121074348827698
2026-03-28 12:41:09,23976,VirtualBoxVM.exe,8.7,10.963415498342153
2026-03-28 12:41:09,6596,PandoraService.exe,4.7,0.11731109445184167
2026-03-28 12:41:09,24108,python.exe,4.1,0.6034633875256882
2026-03-28 12:41:19,0,System Idle Process,1123.5,4.972916254847039e-05
2026-03-28 12:41:19,1932,dwm.exe,20.4,0.9121820286265924
2026-03-28 12:41:19,23976,VirtualBoxVM.exe,16.2,10.963266310854507
2026-03-28 12:41:19,4,System,3.6,0.001019447832243643
2026-03-28 12:41:19,6596,PandoraService.exe,3.3,0.11731109445184167
2026-03-28 12:41:29,0,System Idle Process,1130.5,4.972916254847039e-05
2026-03-28 12:41:29,1932,dwm.exe,20.7,0.9121820286265924
2026-03-28 12:41:29,23976,VirtualBoxVM.exe,11.4,10.96033229026415
2026-03-28 12:41:29,24108,python.exe,4.5,0.6126881471784295
2026-03-28 12:41:29,6596,PandoraService.exe,3.7,0.11731109445184167
2026-03-28 12:41:39,0,System Idle Process,1115.3,4.972916254847039e-05
2026-03-28 12:41:39,1932,dwm.exe,19.6,0.9121820286265924
2026-03-28 12:41:39,23976,VirtualBoxVM.exe,17.0,11.05586201151976
2026-03-28 12:41:39,9816,gamingservices.exe,6.1,0.286812944998303
2026-03-28 12:41:39,24108,python.exe,5.3,0.6157464906751604
2026-03-28 12:41:49,0,System Idle Process,1009.7,4.972916254847039e-05
2026-03-28 12:41:49,23976,VirtualBoxVM.exe,136.4,11.803515105854737
2026-03-28 12:41:49,1932,dwm.exe,15.6,0.9121322994640438
2026-03-28 12:41:49,24108,python.exe,4.7,0.6196999590977639
2026-03-28 12:41:49,4,System,3.9,0.001019447832243643
2026-03-28 12:41:59,0,System Idle Process,967.0,4.972916254847039e-05
2026-03-28 12:41:59,23976,VirtualBoxVM.exe,176.5,13.32990202111749
2026-03-28 12:41:59,1932,dwm.exe,15.4,0.9119582473951242
2026-03-28 12:41:59,4028,svchost.exe,5.9,0.11865378184065037
2026-03-28 12:41:59,24108,python.exe,4.8,0.622683708850672
2026-03-28 12:42:09,0,System Idle Process,1014.3,4.972916254847039e-05
2026-03-28 12:42:09,23976,VirtualBoxVM.exe,103.6,13.87319312195953
2026-03-28 12:42:09,1932,dwm.exe,22.6,0.9135993097592239
2026-03-28 12:42:09,12908,OmenCommandCenterBackground.exe,6.2,1.6445931346404645
2026-03-28 12:42:09,10836,explorer.exe,5.1,2.113414814566169
2026-03-28 12:42:19,0,System Idle Process,1079.9,4.972916254847039e-05
2026-03-28 12:42:19,23976,VirtualBoxVM.exe,57.5,13.859268956445955
2026-03-28 12:42:19,1932,dwm.exe,23.7,0.9135993097592239
2026-03-28 12:42:19,24108,python.exe,5.0,0.6068449705789842
2026-03-28 12:42:19,6596,PandoraService.exe,4.1,0.11718677154547048
2026-03-28 12:42:29,0,System Idle Process,1066.4,4.972916254847039e-05
2026-03-28 12:42:29,23976,VirtualBoxVM.exe,61.2,13.886992964566728
2026-03-28 12:42:29,1932,dwm.exe,21.8,0.9121322994640438
2026-03-28 12:42:29,24420,chrome.exe,11.4,1.355741293977674
2026-03-28 12:42:29,24108,python.exe,5.5,0.6082125225490671
2026-03-28 12:42:39,0,System Idle Process,1093.4,4.972916254847039e-05
2026-03-28 12:42:39,23976,VirtualBoxVM.exe,48.7,13.994532278577795
2026-03-28 12:42:39,1932,dwm.exe,23.7,0.9121571640453182
2026-03-28 12:42:39,6596,PandoraService.exe,4.4,0.11701271947655084
2026-03-28 12:42:39,24108,python.exe,3.7,0.6087098141745518
2026-03-28 12:42:50,0,System Idle Process,1063.9,4.972916254847039e-05
2026-03-28 12:42:50,23976,VirtualBoxVM.exe,62.3,14.138597662480715
2026-03-28 12:42:50,1932,dwm.exe,25.7,0.915091184635678
2026-03-28 12:42:50,4,System,5.0,0.001019447832243643
2026-03-28 12:42:50,24108,python.exe,4.5,0.6094060224502305
2026-03-28 12:43:00,0,System Idle Process,1051.2,4.972916254847039e-05
2026-03-28 12:43:00,23976,VirtualBoxVM.exe,63.5,14.310809752386067
2026-03-28 12:43:00,1932,dwm.exe,24.3,0.9146187575914675
2026-03-28 12:43:00,24108,python.exe,17.0,0.6101768244697318
2026-03-28 12:43:00,6740,MsMpEng.exe,3.4,1.5708447865810826
2026-03-28 12:43:10,0,System Idle Process,952.9,4.972916254847039e-05
2026-03-28 12:43:10,23976,VirtualBoxVM.exe,36.1,14.319487491250776
2026-03-28 12:43:10,1932,dwm.exe,32.1,0.9076566748346816
2026-03-28 12:43:10,16828,msedgewebview2.exe,16.6,0.8932600822768995
2026-03-28 12:43:10,14536,SearchHost.exe,13.5,0.8626269181470417
2026-03-28 12:43:20,0,System Idle Process,1046.2,4.972916254847039e-05
2026-03-28 12:43:20,23976,VirtualBoxVM.exe,43.1,14.383190548475365
2026-03-28 12:43:20,1932,dwm.exe,27.4,0.9061647999582275
2026-03-28 12:43:20,24108,python.exe,7.3,0.6108233035828619
2026-03-28 12:43:20,4,System,6.5,0.001019447832243643
2026-03-28 12:43:30,0,System Idle Process,1101.5,4.972916254847039e-05
2026-03-28 12:43:30,23976,VirtualBoxVM.exe,40.8,14.459549677568543
2026-03-28 12:43:30,1932,dwm.exe,22.6,0.9061399353769533
2026-03-28 12:43:30,24108,python.exe,4.5,0.6108233035828619
2026-03-28 12:43:30,6596,PandoraService.exe,3.6,0.11723650070801896
2026-03-28 12:43:40,0,System Idle Process,1092.5,4.972916254847039e-05
2026-03-28 12:43:40,23976,VirtualBoxVM.exe,39.7,14.497691945243218
2026-03-28 12:43:40,1932,dwm.exe,21.3,0.9033302376929647
2026-03-28 12:43:40,6596,PandoraService.exe,5.8,0.11711217780164779
2026-03-28 12:43:40,24108,python.exe,4.0,0.6116438347649116
2026-03-28 12:43:50,0,System Idle Process,1102.5,4.972916254847039e-05
2026-03-28 12:43:50,23976,VirtualBoxVM.exe,39.4,14.535883942080444
2026-03-28 12:43:50,1932,dwm.exe,20.7,0.9058664249829367
2026-03-28 12:43:50,24108,python.exe,4.2,0.6116438347649116
2026-03-28 12:43:50,4,System,3.6,0.001019447832243643
2026-03-28 12:44:00,0,System Idle Process,1072.6,4.972916254847039e-05
2026-03-28 12:44:00,23976,VirtualBoxVM.exe,38.9,14.629921788459601
2026-03-28 12:44:00,1932,dwm.exe,25.7,0.9556453166939556
2026-03-28 12:44:00,23928,Code.exe,11.8,3.231997732350188
2026-03-28 12:44:00,24108,python.exe,3.7,0.611892480577654
2026-03-28 12:44:10,0,System Idle Process,1092.5,4.972916254847039e-05
2026-03-28 12:44:10,23928,Code.exe,74.9,3.9986722313599556
2026-03-28 12:44:10,23976,VirtualBoxVM.exe,41.9,14.676269367954776
2026-03-28 12:44:10,1932,dwm.exe,23.8,0.9539296605860333
2026-03-28 12:44:10,4,System,5.1,0.001019447832243643
2026-03-28 12:44:20,0,System Idle Process,1067.9,4.972916254847039e-05
2026-03-28 12:44:20,23976,VirtualBoxVM.exe,38.9,14.795843139302573
2026-03-28 12:44:20,1932,dwm.exe,22.3,0.9556453166939556
2026-03-28 12:44:20,24108,python.exe,4.0,0.6106492515139422
2026-03-28 12:44:20,4,System,3.6,0.001019447832243643
2026-03-28 12:44:30,0,System Idle Process,1082.5,4.972916254847039e-05
2026-03-28 12:44:30,23976,VirtualBoxVM.exe,39.6,14.803799805310328
2026-03-28 12:44:30,1932,dwm.exe,23.2,0.9540539834924046
2026-03-28 12:44:30,4,System,12.0,0.001019447832243643
2026-03-28 12:44:30,24108,python.exe,4.0,0.6105497931888453
2026-03-28 12:44:40,0,System Idle Process,1066.8,4.972916254847039e-05
2026-03-28 12:44:40,23976,VirtualBoxVM.exe,54.2,14.930261065671088
2026-03-28 12:44:40,1932,dwm.exe,22.6,0.9537556085171137
2026-03-28 12:44:40,24108,python.exe,4.8,0.6105497931888453
2026-03-28 12:44:40,4,System,4.4,0.001019447832243643
2026-03-28 12:44:50,0,System Idle Process,1029.5,4.972916254847039e-05
2026-03-28 12:44:50,23976,VirtualBoxVM.exe,64.0,14.962112594283383
2026-03-28 12:44:50,1932,dwm.exe,24.3,0.9086015289231025
2026-03-28 12:44:50,10836,explorer.exe,10.3,2.1336297191421223
2026-03-28 12:44:50,24108,python.exe,7.0,0.6106492515139422
2026-03-28 12:45:00,0,System Idle Process,1020.7,4.972916254847039e-05
2026-03-28 12:45:00,23976,VirtualBoxVM.exe,65.4,14.986803123488698
2026-03-28 12:45:00,1932,dwm.exe,22.8,0.9083031539478117
2026-03-28 12:45:00,10836,explorer.exe,16.8,2.134325927417801
2026-03-28 12:45:00,24108,python.exe,15.9,0.6106492515139422
2026-03-28 12:45:10,0,System Idle Process,1071.2,4.972916254847039e-05
2026-03-28 12:45:10,23976,VirtualBoxVM.exe,61.7,14.960048834037623
2026-03-28 12:45:10,24108,python.exe,13.1,0.6106492515139422
2026-03-28 12:45:10,1932,dwm.exe,6.2,0.9076566748346816
2026-03-28 12:45:10,6740,MsMpEng.exe,4.7,1.5835754521934913
2026-03-28 12:45:20,0,System Idle Process,1071.1,4.972916254847039e-05
2026-03-28 12:45:20,23976,VirtualBoxVM.exe,36.9,14.960396938175464
2026-03-28 12:45:20,4,System,10.9,0.001019447832243643
2026-03-28 12:45:20,10836,explorer.exe,9.5,2.134052417023784
2026-03-28 12:45:20,12908,OmenCommandCenterBackground.exe,8.3,1.6819397357143655
2026-03-28 12:45:30,0,System Idle Process,1121.5,4.972916254847039e-05
2026-03-28 12:45:30,23976,VirtualBoxVM.exe,33.3,14.956070501033745
2026-03-28 12:45:30,24108,python.exe,3.3,0.6106492515139422
2026-03-28 12:45:30,6596,PandoraService.exe,2.8,0.1172116361267447
2026-03-28 12:45:30,4,System,1.4,0.001019447832243643
2026-03-28 12:45:40,0,System Idle Process,1105.1,4.972916254847039e-05
2026-03-28 12:45:40,23976,VirtualBoxVM.exe,36.9,14.981606426002383
2026-03-28 12:45:40,24108,python.exe,3.9,0.6106492515139422
2026-03-28 12:45:40,6596,PandoraService.exe,3.1,0.11703758405782506
2026-03-28 12:45:40,4,System,2.3,0.001019447832243643
