timestamp,cpu_percent,memory_percent,memory_used_gb,disk_percent,disk_used_gb
2026-03-28 12:41:23,8.9,70.4,10.79819107055664,27.0,42.10598373413086
2026-03-28 12:41:28,9.4,70.4,10.80440902709961,27.0,42.10598373413086
2026-03-28 12:41:33,2.6,70.4,10.793739318847656,27.0,42.10598373413086
2026-03-28 12:41:38,12.8,70.2,10.766769409179688,27.0,42.10598373413086
2026-03-28 12:41:43,17.5,70.3,10.783527374267578,27.0,42.10598373413086
2026-03-28 12:41:48,20.0,70.7,10.849693298339844,27.0,42.10598373413086
2026-03-28 12:41:54,20.9,71.6,10.989280700683594,27.0,42.10598373413086
2026-03-28 12:41:59,9.2,72.5,11.122112274169922,27.0,42.10598373413086
2026-03-28 12:42:04,22.2,72.8,11.172260284423828,27.0,42.10598373413086
2026-03-28 12:42:09,9.6,73.0,11.197315216064453,27.0,42.10598373413086
2026-03-28 12:42:14,6.7,73.0,11.199089050292969,27.0,42.10598373413086
2026-03-28 12:42:19,9.9,73.0,11.2001953125,27.0,42.10598373413086
2026-03-28 12:42:24,10.0,73.0,11.194835662841797,27.0,42.10598373413086
2026-03-28 12:42:29,15.6,73.0,11.204536437988281,27.0,42.10598373413086
2026-03-28 12:42:34,3.8,73.1,11.213157653808594,27.0,42.10598373413086
2026-03-28 12:42:39,11.7,73.1,11.215991973876953,27.0,42.10598373413086
2026-03-28 12:42:45,5.2,73.2,11.22549057006836,27.0,42.10598373413086
2026-03-28 12:42:50,14.3,73.3,11.238311767578125,27.0,42.10598373413086
2026-03-28 12:42:55,3.7,73.4,11.264408111572266,27.0,42.10598373413086
2026-03-28 12:43:00,7.3,73.4,11.256099700927734,27.0,42.10598373413086
2026-03-28 12:43:05,11.2,73.4,11.256572723388672,27.0,42.10598373413086
2026-03-28 12:43:10,9.5,73.9,11.342327117919922,27.0,42.10598373413086
2026-03-28 12:43:15,5.0,73.7,11.313800811767578,27.0,42.10598373413086
2026-03-28 12:43:20,18.9,73.8,11.322280883789062,27.0,42.10598373413086
2026-03-28 12:43:25,6.2,73.9,11.330387115478516,27.0,42.10598373413086
2026-03-28 12:43:30,13.9,73.9,11.331748962402344,27.0,42.10598373413086
2026-03-28 12:43:36,5.1,73.8,11.325057983398438,27.0,42.10598373413086
2026-03-28 12:43:41,11.7,73.9,11.34286880493164,27.0,42.10598373413086
2026-03-28 12:43:46,9.0,73.9,11.33718490600586,27.0,42.10598373413086
2026-03-28 12:43:51,17.3,73.9,11.33999252319336,27.0,42.10598373413086
2026-03-28 12:43:56,7.1,73.9,11.34201431274414,27.0,42.10598373413086
2026-03-28 12:44:01,36.4,74.7,11.464836120605469,27.0,42.10598373413086
2026-03-28 12:44:06,7.1,75.0,11.500946044921875,27.0,42.10598373413086
2026-03-28 12:44:11,13.8,74.7,11.461772918701172,27.0,42.10598373413086
2026-03-28 12:44:16,4.9,75.1,11.515750885009766,27.0,42.10598373413086
2026-03-28 12:44:21,28.4,74.8,11.472404479980469,27.0,42.10598373413086
2026-03-28 12:44:27,9.2,74.7,11.463363647460938,27.0,42.10598373413086
2026-03-28 12:44:32,8.6,74.7,11.465991973876953,27.0,42.10598373413086
2026-03-28 12:44:37,6.3,74.9,11.491558074951172,27.0,42.10598373413086
2026-03-28 12:44:42,6.8,74.9,11.491645812988281,27.0,42.10598373413086
2026-03-28 12:44:47,10.7,74.9,11.49114990234375,27.0,42.10598373413086
2026-03-28 12:44:52,17.8,75.1,11.515327453613281,27.0,42.10598373413086
2026-03-28 12:44:57,6.9,75.0,11.512516021728516,27.0,42.10598373413086
2026-03-28 12:45:02,18.4,75.1,11.527915954589844,27.0,42.10598373413086
2026-03-28 12:45:07,18.8,75.1,11.518898010253906,27.0,42.10598373413086
2026-03-28 12:45:13,9.2,74.8,11.468441009521484,27.0,42.10598373413086
2026-03-28 12:45:18,11.4,74.7,11.466819763183594,27.0,42.10598373413086
2026-03-28 12:45:23,15.0,74.6,11.44583511352539,27.0,42.10598373413086
2026-03-28 12:45:28,4.2,74.6,11.446666717529297,27.0,42.10598373413086
2026-03-28 12:45:33,7.4,75.0,11.50210952758789,27.0,42.10598373413086
2026-03-28 12:45:38,15.3,74.7,11.455192565917969,27.0,42.10598373413086
2026-03-28 12:45:43,14.3,74.6,11.44674301147461,27.0,42.10598373413086
