timestamp,direction,src_ip,src_port,dst_ip,dst_port,protocol,size_bytes
2026-03-28 12:45:04,OUTGOING,192.168.56.103,63523,192.168.56.1,3325,TCP,60
2026-03-28 12:45:04,OUTGOING,192.168.56.103,63525,192.168.56.1,5080,TCP,60
2026-03-28 12:45:04,OUTGOING,192.168.56.103,63525,192.168.56.1,7002,TCP,60
2026-03-28 12:45:04,OUTGOING,192.168.56.103,63523,192.168.56.1,1042,TCP,60
2026-03-28 12:45:04,OUTGOING,192.168.56.103,63525,192.168.56.1,6788,TCP,60
2026-03-28 12:45:04,OUTGOING,192.168.56.103,63525,192.168.56.1,3546,TCP,60
2026-03-28 12:45:04,OUTGOING,192.168.56.103,63525,192.168.56.1,2920,TCP,60
2026-03-28 12:45:04,OUTGOING,192.168.56.103,63525,192.168.56.1,3995,TCP,60
2026-03-28 12:45:04,OUTGOING,192.168.56.103,63525,192.168.56.1,981,TCP,60
2026-03-28 12:45:04,OUTGOING,192.168.56.103,63525,192.168.56.1,3325,TCP,60
2026-03-28 12:45:04,OUTGOING,192.168.56.103,63525,192.168.56.1,1053,TCP,60
2026-03-28 12:45:04,OUTGOING,192.168.56.103,63523,192.168.56.1,31038,TCP,60
2026-03-28 12:45:04,OUTGOING,192.168.56.103,63525,192.168.56.1,1042,TCP,60
2026-03-28 12:45:04,OUTGOING,192.168.56.103,63523,192.168.56.1,4343,TCP,60
2026-03-28 12:45:04,OUTGOING,192.168.56.103,63523,192.168.56.1,9200,TCP,60
2026-03-28 12:45:04,OUTGOING,192.168.56.103,63523,192.168.56.1,1038,TCP,60
2026-03-28 12:45:04,OUTGOING,192.168.56.103,63523,192.168.56.1,1296,TCP,60
2026-03-28 12:45:04,OUTGOING,192.168.56.103,63523,192.168.56.1,1087,TCP,60
2026-03-28 12:45:04,OUTGOING,192.168.56.103,63523,192.168.56.1,24444,TCP,60
2026-03-28 12:45:04,OUTGOING,192.168.56.103,63523,192.168.56.1,444,TCP,60
2026-03-28 12:45:04,OUTGOING,192.168.56.103,63523,192.168.56.1,1024,TCP,60
2026-03-28 12:45:04,OUTGOING,192.168.56.103,63525,192.168.56.1,31038,TCP,60
2026-03-28 12:45:04,OUTGOING,192.168.56.103,63525,192.168.56.1,4343,TCP,60
