timestamp,direction,src_ip,src_port,dst_ip,dst_port,protocol,size_bytes
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53135,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53136,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53137,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53138,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53139,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53140,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53141,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53142,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53143,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53144,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53145,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53146,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53147,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53148,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53149,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53150,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53151,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53152,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53153,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53154,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53155,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53156,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53157,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53158,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53159,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53160,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53161,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53162,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53163,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53164,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53165,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53166,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53167,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53168,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53169,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53170,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53171,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53172,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53173,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53174,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53175,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53176,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53177,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53178,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53179,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53180,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53181,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53182,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53183,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53184,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53185,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53186,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53187,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53188,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53189,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53190,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53191,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53192,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53193,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53194,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53195,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53196,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53197,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53198,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53199,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53200,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53201,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53202,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53203,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53204,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53205,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53206,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53207,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53208,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53209,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53210,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53211,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53212,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53213,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53214,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53215,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53216,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53217,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53218,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53219,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53220,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53221,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53222,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53223,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53224,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53225,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53226,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53227,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53228,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53229,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53230,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53231,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53232,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53233,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53234,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53235,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53236,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53237,192.168.56.1,0,TCP,60
2026-03-29 20:16:37,OUTGOING,192.168.56.103,53238,192.168.56.1,0,TCP,60
